participant,item,size,contrast,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,condition_abs,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_perc_correct,VT_no_correct,difference
140,11,N,N,0.887963048,0.379545455,93.55,41,﻿64be4f481064b7d7e38ad1b2,12,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.5084175930000001
140,25,I,N,0.884259259,0.630909091,78.2,99,﻿64be4f481064b7d7e38ad1b2,13,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.253350168
140,5,N,I,0.070370392,0.271818182,96.99,20,﻿64be4f481064b7d7e38ad1b2,14,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.20144779000000002
140,34,I,I,0.792592578,0.7925,61.29,134,﻿64be4f481064b7d7e38ad1b2,15,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-9.257800000006533e-5
140,26,N,N,0.975000028,0.648863636,76.62,101,﻿64be4f481064b7d7e38ad1b2,16,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.326136392
140,5,I,I,0.034259266,0.271818182,96.99,18,﻿64be4f481064b7d7e38ad1b2,17,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.237558916
140,16,N,N,0.95648151,0.469318182,89.4,61,﻿64be4f481064b7d7e38ad1b2,18,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.48716332800000006
140,34,N,I,0.888888889,0.7925,61.29,136,﻿64be4f481064b7d7e38ad1b2,19,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.09638888899999998
140,7,N,I,0.164814808,0.307727273,96.03,28,﻿64be4f481064b7d7e38ad1b2,20,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.14291246500000002
140,9,I,N,0.690740727,0.343636364,94.9,35,﻿64be4f481064b7d7e38ad1b2,21,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.34710436299999997
140,25,N,N,0.982407464,0.630909091,78.2,97,﻿64be4f481064b7d7e38ad1b2,22,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.351498373
140,11,N,I,0.233333376,0.379545455,93.55,44,﻿64be4f481064b7d7e38ad1b2,23,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.14621207899999997
140,13,I,N,0.686111097,0.415454545,91.98,51,﻿64be4f481064b7d7e38ad1b2,24,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.27065655199999994
140,13,N,N,0.771296325,0.415454545,91.98,49,﻿64be4f481064b7d7e38ad1b2,25,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.35584178
140,41,N,I,0.693518533,0.918181818,39.66,164,﻿64be4f481064b7d7e38ad1b2,26,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.224663285
140,21,I,I,0.457407422,0.559090909,83.77,82,﻿64be4f481064b7d7e38ad1b2,27,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.10168348700000002
140,8,I,I,0.186111132,0.325681818,95.52,30,﻿64be4f481064b7d7e38ad1b2,28,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.139570686
140,30,I,N,0.821296268,0.720681818,69.76,119,﻿64be4f481064b7d7e38ad1b2,29,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.10061445000000002
140,29,N,I,0.580555598,0.702727273,71.6,116,﻿64be4f481064b7d7e38ad1b2,30,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.12217167500000004
140,39,N,I,0.68240745,0.882272727,47.19,156,﻿64be4f481064b7d7e38ad1b2,31,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.199865277
140,41,I,N,0.805555556,0.918181818,39.66,163,﻿64be4f481064b7d7e38ad1b2,32,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.11262626200000003
140,23,N,N,0.975000028,0.595,81.13,89,﻿64be4f481064b7d7e38ad1b2,33,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.380000028
140,16,I,I,0.385185171,0.469318182,89.4,62,﻿64be4f481064b7d7e38ad1b2,34,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.08413301099999998
140,4,N,I,0.144444466,0.253863636,97.45,16,﻿64be4f481064b7d7e38ad1b2,35,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.10941917000000001
140,38,I,I,0.506481524,0.864318182,50.47,150,﻿64be4f481064b7d7e38ad1b2,36,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.357836658
140,28,N,N,0.871296353,0.684772727,73.36,109,﻿64be4f481064b7d7e38ad1b2,37,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.18652362599999994
140,33,N,I,0.515740783,0.774545455,63.57,132,﻿64be4f481064b7d7e38ad1b2,38,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.258804672
140,19,I,I,0.503703718,0.523181818,86.21,74,﻿64be4f481064b7d7e38ad1b2,39,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.019478099999999943
140,36,I,I,0.530555584,0.828409091,56.22,142,﻿64be4f481064b7d7e38ad1b2,40,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.297853507
140,40,I,N,0.970370399,0.900227273,43.56,159,﻿64be4f481064b7d7e38ad1b2,41,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.07014312599999994
140,3,N,I,0.126851859,0.235909091,97.87,12,﻿64be4f481064b7d7e38ad1b2,42,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.10905723199999998
140,44,N,I,0.984259288,0.972045455,23.65,176,﻿64be4f481064b7d7e38ad1b2,43,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.012213833000000007
140,36,N,I,0.750925912,0.828409091,56.22,144,﻿64be4f481064b7d7e38ad1b2,44,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.07748317900000001
140,44,N,N,0.992592564,0.972045455,23.65,173,﻿64be4f481064b7d7e38ad1b2,45,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.020547109000000008
140,15,N,I,0.525925954,0.451363636,90.29,60,﻿64be4f481064b7d7e38ad1b2,46,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.07456231799999996
140,18,N,I,0.493518547,0.505227273,87.36,72,﻿64be4f481064b7d7e38ad1b2,47,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.011708726000000058
140,29,I,N,0.813888974,0.702727273,71.6,115,﻿64be4f481064b7d7e38ad1b2,48,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.111161701
140,42,I,N,0.87037037,0.936136364,35.25,167,﻿64be4f481064b7d7e38ad1b2,49,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.06576599400000005
140,26,N,I,0.501851894,0.648863636,76.62,104,﻿64be4f481064b7d7e38ad1b2,51,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.147011742
140,30,N,I,0.556481467,0.720681818,69.76,120,﻿64be4f481064b7d7e38ad1b2,52,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.16420035099999997
140,5,N,N,0.91851849,0.271818182,96.99,17,﻿64be4f481064b7d7e38ad1b2,53,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.646700308
140,3,I,I,0.508333347,0.235909091,97.87,10,﻿64be4f481064b7d7e38ad1b2,54,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.272424256
140,3,N,N,0.859259288,0.235909091,97.87,9,﻿64be4f481064b7d7e38ad1b2,55,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.6233501969999999
140,44,I,I,0.959259316,0.972045455,23.65,174,﻿64be4f481064b7d7e38ad1b2,56,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.012786138999999919
140,29,N,N,0.973148205,0.702727273,71.6,113,﻿64be4f481064b7d7e38ad1b2,57,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.27042093199999995
140,43,I,N,0.960185157,0.954090909,30.04,171,﻿64be4f481064b7d7e38ad1b2,58,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.006094247999999913
140,32,I,N,0.899074131,0.756590909,65.73,127,﻿64be4f481064b7d7e38ad1b2,59,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.14248322199999996
140,24,I,I,0.498148176,0.612954545,79.66,94,﻿64be4f481064b7d7e38ad1b2,60,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.11480636900000002
140,35,I,I,0.502777806,0.810454545,58.87,138,﻿64be4f481064b7d7e38ad1b2,61,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.30767673900000003
140,45,I,I,0.95648151,0.99,14.13,178,﻿64be4f481064b7d7e38ad1b2,62,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.033518489999999956
140,23,I,I,0.499074088,0.595,81.13,90,﻿64be4f481064b7d7e38ad1b2,63,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.09592591199999995
140,28,N,I,0.518518519,0.684772727,73.36,112,﻿64be4f481064b7d7e38ad1b2,64,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.16625420800000001
140,1,N,I,0.385185171,0.2,98.47,4,﻿64be4f481064b7d7e38ad1b2,65,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.18518517099999998
140,25,N,I,0.409259302,0.630909091,78.2,100,﻿64be4f481064b7d7e38ad1b2,66,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.22164978900000004
140,42,N,I,0.844444416,0.936136364,35.25,168,﻿64be4f481064b7d7e38ad1b2,67,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.09169194800000002
140,10,N,N,0.87962963,0.361590909,94.23,37,﻿64be4f481064b7d7e38ad1b2,68,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.518038721
140,6,I,N,0.429629644,0.289772727,96.58,23,﻿64be4f481064b7d7e38ad1b2,69,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.13985691699999997
140,23,N,I,0.546296296,0.595,81.13,92,﻿64be4f481064b7d7e38ad1b2,70,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.048703704000000014
140,15,I,I,0.586111139,0.451363636,90.29,58,﻿64be4f481064b7d7e38ad1b2,71,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.134747503
140,43,N,I,0.900925954,0.954090909,30.04,172,﻿64be4f481064b7d7e38ad1b2,72,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.05316495500000007
140,14,I,N,0.491666653,0.433409091,91.2,55,﻿64be4f481064b7d7e38ad1b2,73,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.058257561999999985
140,15,I,N,0.568518533,0.451363636,90.29,59,﻿64be4f481064b7d7e38ad1b2,75,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.11715489699999998
140,31,N,N,0.953703704,0.738636364,67.86,121,﻿64be4f481064b7d7e38ad1b2,76,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.21506734000000005
140,27,N,I,0.587037051,0.666818182,75.05,108,﻿64be4f481064b7d7e38ad1b2,77,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.07978113099999995
140,18,N,N,0.895370342,0.505227273,87.36,69,﻿64be4f481064b7d7e38ad1b2,78,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.39014306899999995
140,39,N,N,0.990740741,0.882272727,47.19,153,﻿64be4f481064b7d7e38ad1b2,80,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.10846801399999995
140,44,I,N,0.98055564,0.972045455,23.65,175,﻿64be4f481064b7d7e38ad1b2,81,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.008510185000000003
140,27,I,N,0.808333362,0.666818182,75.05,107,﻿64be4f481064b7d7e38ad1b2,82,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.14151518000000007
140,34,N,N,0.976851852,0.7925,61.29,133,﻿64be4f481064b7d7e38ad1b2,83,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.18435185200000004
140,37,N,I,0.759259259,0.846363636,53.4,148,﻿64be4f481064b7d7e38ad1b2,84,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.08710437699999996
140,6,N,I,0.412037037,0.289772727,96.58,24,﻿64be4f481064b7d7e38ad1b2,85,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.12226430999999999
140,30,I,I,0.498148176,0.720681818,69.76,118,﻿64be4f481064b7d7e38ad1b2,86,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.22253364199999998
140,33,N,N,0.973148205,0.774545455,63.57,129,﻿64be4f481064b7d7e38ad1b2,87,A,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.19860274999999994
140,22,N,I,0.505555541,0.577045455,82.45,88,﻿64be4f481064b7d7e38ad1b2,88,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.07148991400000004
140,7,I,I,0.389814801,0.307727273,96.03,26,﻿64be4f481064b7d7e38ad1b2,89,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.08208752799999997
140,17,N,I,0.507407436,0.487272727,88.33,68,﻿64be4f481064b7d7e38ad1b2,90,Y,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.02013470900000003
140,24,I,N,0.645370413,0.612954545,79.66,95,﻿64be4f481064b7d7e38ad1b2,91,X,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.03241586799999996
140,13,I,I,0.283333319,0.415454545,91.98,50,﻿64be4f481064b7d7e38ad1b2,92,B,First,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.13212122600000004
140,42,N,N,0.978703675,0.936136364,35.25,165,﻿64be4f481064b7d7e38ad1b2,93,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.042567311
140,31,I,N,0.899074131,0.738636364,67.86,123,﻿64be4f481064b7d7e38ad1b2,94,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.160437767
140,16,N,I,0.329629616,0.469318182,89.4,64,﻿64be4f481064b7d7e38ad1b2,95,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.13968856599999996
140,22,I,I,0.564814815,0.577045455,82.45,86,﻿64be4f481064b7d7e38ad1b2,96,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.01223064000000007
140,17,I,N,0.723148134,0.487272727,88.33,67,﻿64be4f481064b7d7e38ad1b2,98,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.23587540699999998
140,7,I,N,0.586111139,0.307727273,96.03,27,﻿64be4f481064b7d7e38ad1b2,99,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.278383866
140,8,I,N,0.60555557,0.325681818,95.52,31,﻿64be4f481064b7d7e38ad1b2,100,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.27987375200000003
140,14,I,I,0.60092594,0.433409091,91.2,54,﻿64be4f481064b7d7e38ad1b2,101,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.16751684899999997
140,6,I,I,0.20648151,0.289772727,96.58,22,﻿64be4f481064b7d7e38ad1b2,103,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.083291217
140,9,N,N,0.922222279,0.343636364,94.9,33,﻿64be4f481064b7d7e38ad1b2,104,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.5785859149999999
140,37,I,I,0.699074074,0.846363636,53.4,146,﻿64be4f481064b7d7e38ad1b2,105,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.14728956199999998
140,18,I,N,0.79814812,0.505227273,87.36,71,﻿64be4f481064b7d7e38ad1b2,106,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.292920847
140,37,I,N,0.893518519,0.846363636,53.4,147,﻿64be4f481064b7d7e38ad1b2,107,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.047154883000000036
140,14,N,I,0.045370384,0.433409091,91.2,56,﻿64be4f481064b7d7e38ad1b2,108,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.38803870700000004
140,24,N,N,0.961111139,0.612954545,79.66,93,﻿64be4f481064b7d7e38ad1b2,109,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.348156594
140,10,N,I,0.050000014,0.361590909,94.23,40,﻿64be4f481064b7d7e38ad1b2,110,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.31159089500000003
140,28,I,I,0.589814857,0.684772727,73.36,110,﻿64be4f481064b7d7e38ad1b2,111,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.09495787
140,35,N,I,0.64907406,0.810454545,58.87,140,﻿64be4f481064b7d7e38ad1b2,112,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.16138048500000002
140,35,I,N,0.772222236,0.810454545,58.87,139,﻿64be4f481064b7d7e38ad1b2,113,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.038232309000000075
140,43,N,N,0.991666723,0.954090909,30.04,169,﻿64be4f481064b7d7e38ad1b2,114,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.037575813999999985
140,37,N,N,0.965740769,0.846363636,53.4,145,﻿64be4f481064b7d7e38ad1b2,115,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.11937713300000008
140,14,N,N,0.857407464,0.433409091,91.2,53,﻿64be4f481064b7d7e38ad1b2,117,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.423998373
140,19,N,I,0.205555598,0.523181818,86.21,76,﻿64be4f481064b7d7e38ad1b2,118,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.31762621999999996
140,38,N,I,0.815740797,0.864318182,50.47,152,﻿64be4f481064b7d7e38ad1b2,119,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.04857738499999997
140,27,I,I,0.571296339,0.666818182,75.05,106,﻿64be4f481064b7d7e38ad1b2,120,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.095521843
140,15,N,N,0.818518603,0.451363636,90.29,57,﻿64be4f481064b7d7e38ad1b2,121,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.367154967
140,12,N,N,0.77870369,0.3975,92.82,45,﻿64be4f481064b7d7e38ad1b2,122,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.38120368999999993
140,1,I,N,0.187037044,0.2,98.47,3,﻿64be4f481064b7d7e38ad1b2,123,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.012962955999999998
140,40,N,I,0.781481496,0.900227273,43.56,160,﻿64be4f481064b7d7e38ad1b2,124,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.118745777
140,31,N,I,0.654629672,0.738636364,67.86,124,﻿64be4f481064b7d7e38ad1b2,125,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.084006692
140,2,I,N,0.407407407,0.217954545,98.2,7,﻿64be4f481064b7d7e38ad1b2,126,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.189452862
140,45,I,N,0.990740741,0.99,14.13,179,﻿64be4f481064b7d7e38ad1b2,127,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-7.407409999999892e-4
140,34,I,N,0.887037065,0.7925,61.29,135,﻿64be4f481064b7d7e38ad1b2,128,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.09453706500000003
140,26,I,N,0.793518561,0.648863636,76.62,103,﻿64be4f481064b7d7e38ad1b2,129,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.144654925
140,12,I,I,0.12962963,0.3975,92.82,46,﻿64be4f481064b7d7e38ad1b2,130,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.26787037
140,40,I,I,0.511111153,0.900227273,43.56,158,﻿64be4f481064b7d7e38ad1b2,131,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.38911612000000007
140,17,I,I,0.389814801,0.487272727,88.33,66,﻿64be4f481064b7d7e38ad1b2,132,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.09745792600000003
140,45,N,I,0.959259316,0.99,14.13,180,﻿64be4f481064b7d7e38ad1b2,133,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.030740683999999963
140,20,N,N,0.962962963,0.541136364,85.04,77,﻿64be4f481064b7d7e38ad1b2,134,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.42182659899999997
140,16,I,N,0.589814857,0.469318182,89.4,63,﻿64be4f481064b7d7e38ad1b2,135,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.12049667500000005
140,40,N,N,0.982407464,0.900227273,43.56,157,﻿64be4f481064b7d7e38ad1b2,136,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.08218019099999996
140,1,N,N,0.808333362,0.2,98.47,1,﻿64be4f481064b7d7e38ad1b2,137,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.608333362
140,7,N,N,0.86018527,0.307727273,96.03,25,﻿64be4f481064b7d7e38ad1b2,138,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.552457997
140,39,I,I,0.523148148,0.882272727,47.19,154,﻿64be4f481064b7d7e38ad1b2,139,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.35912457900000005
140,36,I,N,0.775925954,0.828409091,56.22,143,﻿64be4f481064b7d7e38ad1b2,140,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.05248313700000007
140,3,I,N,0.220370399,0.235909091,97.87,11,﻿64be4f481064b7d7e38ad1b2,141,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.015538691999999993
140,4,N,N,0.823148233,0.253863636,97.45,13,﻿64be4f481064b7d7e38ad1b2,142,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.569284597
140,19,N,N,0.881481453,0.523181818,86.21,73,﻿64be4f481064b7d7e38ad1b2,143,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.35829963500000006
140,41,N,N,0.935185185,0.918181818,39.66,161,﻿64be4f481064b7d7e38ad1b2,144,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.017003367000000047
140,21,N,I,0.337962963,0.559090909,83.77,84,﻿64be4f481064b7d7e38ad1b2,145,Y,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.22112794600000002
140,31,I,I,0.459259245,0.738636364,67.86,122,﻿64be4f481064b7d7e38ad1b2,146,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.279377119
140,36,N,N,0.950925898,0.828409091,56.22,141,﻿64be4f481064b7d7e38ad1b2,147,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.122516807
140,8,N,N,0.712037051,0.325681818,95.52,29,﻿64be4f481064b7d7e38ad1b2,148,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.386355233
140,21,I,N,0.616666653,0.559090909,83.77,83,﻿64be4f481064b7d7e38ad1b2,149,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.057575743999999984
140,20,I,N,0.681481467,0.541136364,85.04,79,﻿64be4f481064b7d7e38ad1b2,150,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.14034510300000003
140,22,N,N,0.877777806,0.577045455,82.45,85,﻿64be4f481064b7d7e38ad1b2,151,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.30073235099999995
140,27,N,N,0.95185188,0.666818182,75.05,105,﻿64be4f481064b7d7e38ad1b2,152,A,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.285033698
140,38,I,N,0.849074046,0.864318182,50.47,151,﻿64be4f481064b7d7e38ad1b2,153,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.015244135999999964
140,33,I,N,0.861111111,0.774545455,63.57,131,﻿64be4f481064b7d7e38ad1b2,154,X,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,-0.08656565599999999
140,29,I,I,0.599074116,0.702727273,71.6,114,﻿64be4f481064b7d7e38ad1b2,155,B,Second,23,24,F,0.31915364583333333,1536,66.66666666666666,4,0.103653157
